,Papel,Cotação,Tipo,Data últ cot,Empresa,Min 52 sem,Setor,Max 52 sem,Subsetor,Vol $ méd (2m),Valor de mercado,Últ balanço processado,Valor da firma,Nro. Ações,Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,Ativo,Dív. Bruta,Disponibilidades,Dív. Líquida,Ativo Circulante,Patrim. Líq,Receita Líquida,Receita Líquida_,EBIT,EBIT_,Lucro Líquido,Lucro Líquido_,Depósitos,Cart. de Crédito,Result Int Financ,Result Int Financ_,Rec Serviços,Rec Serviços_
MERC4,MERC4,9.4,PN,09/04/2020,MERCANTIL BRASIL PN,6.73,Financeiros,19.27,Soc. Crédito e Financiamento,102485.0,169294000.0,31/12/2019,,18010000.0,-0.0105,9.41,1.0,-0.030899999999999997,0.7,13.48,-0.1048,,,0.30079999999999996,,,-0.2981,,0.0,1.0715999999999999,,0.0,0.2426,,,0.0567,0.053,0.07400000000000001,-0.3381,,,1.3253,,,-0.115,,409365000.0,,,,,242784000.0,,,,,17991000.0,4020000.0,114340000.0,215132000.0,74790000.0,11859000.0,6000.0,2000.0
MGEL4,MGEL4,5.3,PN N1,09/04/2020,MANGELS PN N1,4.2,Siderurgia e Metalurgia,11.0,Artefatos de Ferro e Aço,162339.0,30651000.0,31/12/2019,644470000.0,5783210.0,0.0621,-14.1,-0.38,0.0212,-0.08,-64.09,-0.3375,0.52,0.168,-0.2418,0.06,0.105,-0.36219999999999997,0.08,-0.012,0.5769,0.22,0.159,0.2791,-0.06,0.19699999999999998,0.0987,0.0,0.006,0.31579999999999997,8.39,3.05,0.9792000000000001,11.03,-1.77,0.066,1.52,366686000.0,656052000.0,42233000.0,613819000.0,209533000.0,-370634000.0,556332000.0,140350000.0,58429000.0,21516000.0,-2174000.0,4987000.0,,,,,,
MGLU3,MGLU3,41.65,ON NM,09/04/2020,MAGAZ LUIZA ON NM,19.94,Comércio,58.85,Eletrodomésticos,789875000.0,67670100000.0,31/12/2019,63765000000.0,1624730000.0,-0.0074,73.41,0.57,0.0682,8.95,4.66,0.032,73.45,0.27899999999999997,1.0123,3.4,0.046,-0.1263,3.42,0.046,1.1219,13.99,0.047,1.2639,110.03,0.10099999999999999,5.092099999999999,0.004,0.122,5.0378,45.28,1.6,-0.6967,69.21,0.11,0.23199999999999998,1.0,19791100000.0,848829000.0,4753900000.0,-3905080000.0,12841200000.0,7564940000.0,19886300000.0,6385030000.0,921287000.0,364753000.0,921828000.0,167998000.0,,,,,,
MILS3,MILS3,4.71,ON NM,09/04/2020,MILLS ON NM,3.36,Construção e Engenharia,10.85,Construção Civil,11777500.0,1186290000.0,31/12/2019,1211590000.0,251866000.0,0.0151,-26.37,-0.18,0.2202,1.07,4.4,-0.3094,-37.66,0.35700000000000004,-0.0208,2.7,-0.07200000000000001,-0.5493,0.86,-0.102,1.4416,9.0,-0.023,0.0388,31.65,-0.026000000000000002,0.0537,0.0,-0.040999999999999995,0.46990000000000004,9.27,1.76,-0.7173,-38.46,0.14,-0.078,0.32,1375900000.0,150212000.0,124910000.0,25302000.0,306004000.0,1107370000.0,439465000.0,238988000.0,-31503000.0,-5252010.0,-44980000.0,-16346000.0,,,,,,
MMXM3,MMXM3,1.57,ON NM,09/04/2020,MMX MINER ON NM,1.37,Mineração,2.84,Minerais Metálicos,26404.0,10186200.0,31/12/2019,195762000.0,6488000.0,-0.030899999999999997,-0.08,-18.56,0.0828,-0.01,-112.83,-0.0765,-0.1,-0.21100000000000002,-0.2415,8.14,-82.26799999999999,-0.3843,0.08,-96.479,0.18600000000000003,,-0.8390000000000001,-0.2736,,,-0.4667,0.0,0.165,-0.0348,-1.9,,-0.6667000000000001,-1.9,,0.27699999999999997,0.01,122734000.0,186756000.0,1180000.0,185576000.0,27913000.0,-732065000.0,1251000.0,0.0,-102917000.0,-26931000.0,-120425000.0,-12746000.0,,,,,,
MNDL3,MNDL3,24.8,ON,19/03/2020,MUNDIAL S/A ON,24.8,"Tecidos, Vestuário e Calçados",37.0,Acessórios,11658.0,61504000.0,31/12/2019,260460000.0,2480000.0,0.0,-5.94,-4.18,0.0,-0.42,-58.6,-0.225,1.69,0.337,-0.2127,0.13,0.075,-0.29410000000000003,0.06,-0.021,0.3011,-0.1,0.035,0.18469999999999998,-0.07,0.037000000000000005,1.1745999999999999,0.0,0.071,0.7525,5.22,0.29,-0.1864,7.14,-1.4,0.049,0.47,1037080000.0,203505000.0,4549000.0,198956000.0,261541000.0,-145320000.0,485894000.0,136089000.0,36493000.0,12277000.0,-10361000.0,-2824000.0,,,,,,
MNPR3,MNPR3,3.85,ON,09/04/2020,MINUPAR ON,1.9,Alimentos,7.1,Carnes e Derivados,6367.0,27335000.0,31/12/2019,27529000.0,7100000.0,0.0,-0.83,-4.65,-0.0723,-0.07,-55.3,-0.1809,0.57,0.284,1.0263,0.12,0.203,-0.3475,0.14,-0.14,1.5877000000000001,-0.07,0.239,-0.2,-0.05,0.249,-0.06559999999999999,0.0,0.084,-0.39,0.51,0.13,-0.2857,0.58,-0.0,0.027999999999999997,1.18,199872000.0,477000.0,283000.0,194000.0,63079000.0,-392632000.0,235584000.0,60484000.0,47775000.0,11769000.0,-32998000.0,-38504000.0,,,,,,
MOAR3,MOAR3,149.9,ON,08/04/2020,MONTEIRO ARANHA ON,140.2,Holdings Diversificadas,219.42,Holdings Diversificadas,17200.0,1836420000.0,31/12/2019,1615420000.0,12251000.0,0.0,18.34,8.17,0.0338,1.72,87.17,-0.0391,-37.35,0.821,-0.0802,1628.04,-43.59,-0.1159,1.08,89.15700000000001,0.09880000000000001,4.64,-0.028999999999999998,0.22649999999999998,-70.46,-0.044000000000000004,0.028399999999999998,0.075,0.094,0.22010000000000002,-33.43,2.84,0.2667,-32.85,0.33,-0.217,0.0,1705310000.0,354553000.0,575557000.0,-221004000.0,611337000.0,1067900000.0,1128000.0,65000.0,-49169000.0,-18029000.0,100132000.0,31082000.0,,,,,,
MOVI3,MOVI3,9.86,ON NM,09/04/2020,MOVIDA ON NM,7.71,Diversos,22.49,Aluguel de Carros,51623400.0,2947360000.0,31/12/2019,5044440000.0,298921000.0,0.0154,12.94,0.76,0.2188,1.28,7.7,-0.29059999999999997,5.86,0.245,-0.0768,0.77,0.131,-0.4814,0.41,0.059000000000000004,1.2573999999999999,-10.16,0.069,0.2718,-0.98,0.105,-0.0334,0.037000000000000005,0.099,0.0,6.49,0.87,0.0,10.03,1.37,0.29600000000000004,0.53,7242820000.0,3144190000.0,1047110000.0,2097080000.0,1949180000.0,2301000000.0,3836040000.0,1106550000.0,502801000.0,166669000.0,227815000.0,84143000.0,,,,,,
MRFG3,MRFG3,8.86,ON NM,09/04/2020,Marfrig ON NM,6.29,Alimentos,13.99,Carnes e Derivados,192842000.0,6302740000.0,31/12/2019,20132700000.0,711370000.0,-0.0101,28.9,0.31,0.0011,10.19,0.87,0.0338,1.76,0.131,0.30870000000000003,0.13,0.073,-0.1104,0.2,0.032,0.8242,1.66,0.113,-0.2541,-0.41,0.17600000000000002,0.1074,0.0,0.353,0.0409,4.22,1.36,0.1219,5.63,35.95,0.262,1.54,31572000000.0,22240100000.0,8410110000.0,13830000000.0,14420100000.0,618565000.0,48761100000.0,14217900000.0,3573130000.0,1310100000.0,218088000.0,26906000.0,,,,,,
MRVE3,MRVE3,13.36,ON NM,09/04/2020,MRV ON NM,10.28,Construção e Engenharia,22.35,Construção Civil,106554000.0,6438910000.0,31/12/2019,8966140000.0,481954000.0,0.0349,9.33,1.43,0.0915,1.33,10.05,-0.12960000000000002,7.17,0.304,0.030899999999999997,1.06,0.14800000000000002,-0.38,0.44,0.12300000000000001,0.8562000000000001,1.29,0.061,0.061200000000000004,-3.62,0.066,0.4357,0.077,0.14300000000000002,0.2981,9.1,2.78,0.2053,9.98,0.66,0.075,0.41,14686300000.0,3202160000.0,674919000.0,2527240000.0,7801150000.0,4841770000.0,6055720000.0,1419640000.0,898339000.0,185953000.0,690245000.0,151072000.0,,,,,,
MSPA3,MSPA3,45.0,ON,17/03/2020,MELHORAMENTOS ON,43.0,Madeira e Papel,51.5,Papel e Celulose,1071.0,288225000.0,31/12/2019,296273000.0,6405000.0,0.0,-7.88,-5.71,0.0,0.33,137.92,0.0,-8.92,0.37200000000000005,-0.0088,2.37,-0.265,-0.1,0.2,-0.301,0.0509,4.18,-0.023,0.132,-0.66,-0.023,0.1968,0.009000000000000001,-0.040999999999999995,0.8771,-16.31,2.65,-0.1249,-9.17,0.05,-0.111,0.09,1430670000.0,44518000.0,36470000.0,8048000.0,110621000.0,883397000.0,121711000.0,30169000.0,-32302000.0,-11433000.0,-36584000.0,-15565000.0,,,,,,
MTIG4,MTIG4,50.0,PN,12/03/2020,IGUAÇU PN,45.0,Embalagens,100.2,Embalagens,1003.0,12050000.0,31/12/2019,73395700.0,241000.0,0.0,0.88,56.91,0.0,0.31,158.8,-0.0907,185.31,0.159,-0.3715,0.09,0.0,-0.3151,0.09,0.10400000000000001,-0.2108,-0.41,0.001,3.4925,-0.26,0.001,-0.40869999999999995,0.009000000000000001,0.358,0.35700000000000004,16.39,0.6,-0.785,1128.71,1.62,0.023,1.03,127542000.0,61826300.0,480565.0,61345700.0,43306500.0,38271700.0,131420000.0,31660700.0,65026.0,-2308740.0,13714300.0,22278300.0,,,,,,
MTRE3,MTRE3,10.9,ON NM,09/04/2020,MITRE REALTY ON NM,9.55,Construção e Engenharia,20.8,Construção Civil,17042600.0,1152950000.0,31/12/2019,1240400000.0,105775000.0,0.0593,36.09,0.3,-0.0091,18.22,0.6,-0.0977,24.74,0.318,-0.47600000000000003,3.7,0.149,-0.47600000000000003,2.91,0.10300000000000001,0.0,14.62,0.11800000000000001,0.0,-37.65,0.133,0.0,0.0,0.505,0.0,25.76,1.35,0.0,26.61,1.93,1.0759999999999998,0.79,396035000.0,121967000.0,34516000.0,87451000.0,302091000.0,63281000.0,311852000.0,122095000.0,46606000.0,12136000.0,31950000.0,5236000.0,,,,,,
MTSA4,MTSA4,15.3,PN,09/04/2020,METISA PN,13.0,Máquinas e Equipamentos,28.25,Máqs. e Equips. Construção e Agrícolas,114254.0,139800000.0,31/12/2019,88736600.0,9137260.0,-0.0727,7.77,1.97,-0.1151,0.58,26.43,-0.1257,12.35,0.222,-0.049699999999999994,0.48,0.039,-0.34869999999999995,0.45,0.062,0.6473,0.87,0.037000000000000005,-0.0506,0.92,0.052000000000000005,0.6433,0.052000000000000005,0.075,0.2555,4.03,3.8,-0.33149999999999996,7.84,0.16,0.077,0.94,308830000.0,38056100.0,89119700.0,-51063600.0,219071000.0,241512000.0,288797000.0,61443300.0,11320700.0,256258.0,18000800.0,5091780.0,,,,,,
MULT3,MULT3,19.56,ON N2,09/04/2020,Multiplan ON N2,17.2,Exploração de Imóveis,35.52,Exploração de Imóveis,160113000.0,11750900000.0,31/12/2019,13946400000.0,600761000.0,-0.0302,24.95,0.78,0.0252,2.1,9.3,-0.2726,15.04,0.792,-0.1331,9.0,0.598,-0.4068,1.23,0.359,0.3809,30.08,0.08199999999999999,0.0435,-4.41,0.092,0.2186,0.024,0.084,0.5735,13.92,1.42,-0.1204,17.85,0.56,0.052000000000000005,0.14,9576750000.0,3103440000.0,907969000.0,2195470000.0,1319290000.0,5587670000.0,1305590000.0,360849000.0,781339000.0,267070000.0,470998000.0,142288000.0,,,,,,
MWET4,MWET4,3.1,PN,18/03/2020,WETZEL S.A. PN,3.1,Material de Transporte,7.5,Material Rodoviário,5581.0,6379800.0,31/12/2019,80665800.0,2058000.0,0.0,-0.16,-19.0,0.0,-0.03,-101.24,-0.225,-0.47,0.084,-0.3172,0.04,-0.076,-0.5,0.04,-0.218,1.0946,-0.05,-0.078,0.10859999999999999,-0.02,-0.094,0.7565999999999999,0.0,0.188,0.1515,-8.92,0.25,1.64,-5.95,-0.38,0.064,1.03,173583000.0,78278000.0,3992000.0,74286000.0,39985000.0,-208359000.0,179144000.0,40420000.0,-13549000.0,-714000.0,-39112000.0,-9896000.0,,,,,,
MYPK3,MYPK3,11.2,ON,09/04/2020,IOCHPE-MAXION ON,9.8,Material de Transporte,23.63,Material Rodoviário,39038600.0,1721660000.0,31/12/2019,4137110000.0,153720000.0,-0.026099999999999998,5.1,2.2,0.0163,0.53,21.0,-0.1331,2.74,0.11800000000000001,-0.4257,0.17,0.063,-0.49939999999999996,0.18,0.042,-0.011000000000000001,2.22,0.067,0.077,-0.68,0.083,1.0175,0.076,0.105,-0.0294,3.94,1.3,0.061500000000000006,6.57,0.95,0.11699999999999999,1.07,9375410000.0,3061580000.0,646137000.0,2415450000.0,3357620000.0,3228480000.0,10016400000.0,2338630000.0,629386000.0,82838000.0,337435000.0,39109000.0,,,,,,
NAFG3,NAFG3,64.37,ON,26/03/2020,NADIR FIGUEIREDO ON,57.39,Utilidades Domésticas,71.71,Utensílios Domésticos,459.0,874080000.0,31/12/2019,1027240000.0,13579000.0,0.0,11.8,5.46,0.0,2.76,23.3,-0.1024,7.35,0.41100000000000003,0.1377,1.1,0.15,-0.0934,1.15,0.09300000000000001,1.2201,3.2,0.157,0.8979,60.48,0.19899999999999998,0.4292,0.013999999999999999,0.23399999999999999,-0.0034000000000000002,6.57,2.52,0.0,8.64,0.81,0.095,1.05,758223000.0,255547000.0,102387000.0,153160000.0,453920000.0,316392000.0,793252000.0,262905000.0,118902000.0,52471000.0,74085000.0,36827000.0,,,,,,
NAFG4,NAFG4,64.42,PN,03/04/2020,NADIR FIGUEIREDO PN,58.4,Utilidades Domésticas,75.0,Utensílios Domésticos,2912.0,874759000.0,31/12/2019,1027920000.0,13579000.0,0.0,11.81,5.46,0.0019,2.76,23.3,-0.0862,7.36,0.41100000000000003,-0.0652,1.1,0.15,-0.07980000000000001,1.15,0.09300000000000001,0.7684000000000001,3.2,0.157,1.4287999999999998,60.52,0.19899999999999998,0.4778,0.013999999999999999,0.23399999999999999,0.1041,6.57,2.52,-0.1183,8.65,0.81,0.095,1.05,758223000.0,255547000.0,102387000.0,153160000.0,453920000.0,316392000.0,793252000.0,262905000.0,118902000.0,52471000.0,74085000.0,36827000.0,,,,,,
NEOE3,NEOE3,17.2,ON NM,09/04/2020,NEOENERGIA ON NM,14.9,Energia Elétrica,27.53,Energia Elétrica,83165800.0,20877300000.0,31/12/2019,39475400000.0,1213800000.0,0.0088,9.37,1.84,0.0006,1.1,15.63,-0.2146,4.43,0.22399999999999998,0.0345,0.73,0.165,-0.3044,0.39,0.081,0.48719999999999997,6.18,0.087,0.0,-0.95,0.1,0.0,0.027000000000000003,0.11699999999999999,0.0,6.39,1.35,0.0,8.39,1.19,0.205,0.52,54214800000.0,22663700000.0,4065620000.0,18598100000.0,12931000000.0,18974900000.0,28461300000.0,7453780000.0,4707520000.0,1298580000.0,2229140000.0,618373000.0,,,,,,
NORD3,NORD3,4.0,ON,09/04/2020,NORDON INDS METALURGICAS SA ON,0.6,Máquinas e Equipamentos,10.0,Máqs. e Equips. Industriais,16708.0,26484000.0,31/12/2019,63718000.0,6621000.0,0.0025,-80.25,-0.05,-0.2982,-0.19,-21.04,-0.0521,-30.44,0.907,1.5,19.5,-0.6409999999999999,-0.1684,1.58,-0.243,2.511,-0.55,-0.052000000000000005,-0.7713,-0.17,-0.053,0.0,0.0,0.002,0.0,-73.24,0.02,0.0,-73.24,-0.27,0.5489999999999999,0.08,16769000.0,37280000.0,46000.0,37234000.0,798000.0,-139296000.0,1358000.0,420000.0,-870000.0,-246000.0,-330000.0,932000.0,,,,,,
NTCO3,NTCO3,28.98,ON NM,09/04/2020,GRUPO NATURA ON NM,21.25,Prods. de Uso Pessoal e de Limpeza,50.89,Produtos de Uso Pessoal,323758000.0,34413500000.0,31/12/2019,39660400000.0,1187490000.0,-0.0375,221.36,0.13,0.1259,10.24,2.83,-0.195,21.37,0.721,-0.2116,2.38,0.111,-0.2506,1.62,0.011000000000000001,0.052000000000000005,18.0,0.076,0.0,-4.1,0.11699999999999999,0.0,0.0,0.046,0.0,14.54,1.25,0.0,24.63,3.21,,0.68,21184500000.0,10786400000.0,5539430000.0,5246950000.0,9430060000.0,3362340000.0,14444700000.0,14444700000.0,1610070000.0,1610070000.0,155467000.0,155467000.0,,,,,,
NUTR3,NUTR3,38.0,ON,09/04/2020,NUTRIPLANT ON,26.5,Químicos,76.0,Fertilizantes e Defensivos,2277.0,4864000.0,31/12/2019,16206000.0,128000.0,0.041100000000000005,0.14,269.2,0.14800000000000002,0.38,100.24,-0.255,-3.6,0.174,0.1515,0.08,-0.021,-0.15560000000000002,0.08,0.5429999999999999,0.5,0.45,-0.023,-0.25,-0.29,-0.027999999999999997,1.2856999999999998,0.0,2.685,-0.5,-19.22,1.6,-0.8542000000000001,-12.0,0.93,0.187,1.09,58409000.0,11964000.0,622000.0,11342000.0,28829000.0,12831000.0,63422000.0,16722000.0,-1350000.0,-1478000.0,34457000.0,38069000.0,,,,,,
ODPV3,ODPV3,14.14,ON NM,09/04/2020,ODONTOPREV ON NM,13.0,Saúde,18.4,"Serviços Médico - Hospitalares, Análises e Diagnósticos",31788300.0,7512510000.0,31/12/2019,6968230000.0,531295000.0,-0.0105,26.38,0.54,-0.0235,6.76,2.09,0.0482,15.24,0.552,-0.14880000000000002,4.15,0.273,-0.1606,4.25,0.157,0.25239999999999996,23.58,0.27899999999999997,-0.1189,45.19,0.408,0.3187,0.021,0.256,0.37560000000000004,13.56,1.64,0.0356,14.13,,0.09300000000000001,1.02,1768740000.0,0.0,544277000.0,-544277000.0,818478000.0,1111370000.0,1808930000.0,455197000.0,493053000.0,117781000.0,284763000.0,71683000.0,,,,,,
OFSA3,OFSA3,23.5,ON NM,09/04/2020,OUROFINO S/A ON NM,18.5,Saúde,45.02,Medicamentos e Outros Produtos,628882.0,1267800000.0,31/12/2019,1503870000.0,53949000.0,0.0755,27.4,0.86,0.046799999999999994,2.57,9.13,-0.25980000000000003,17.69,0.496,-0.2429,2.05,0.11599999999999999,-0.4535,1.46,0.075,0.2832,5.91,0.08199999999999999,0.4157,26.42,0.091,-0.1396,0.001,0.094,-0.19579999999999997,15.62,2.02,0.1821,20.99,0.57,0.057,0.71,869536000.0,281082000.0,45009000.0,236073000.0,425035000.0,492447000.0,619585000.0,196473000.0,71656000.0,30420000.0,46278000.0,25074000.0,,,,,,
OIBR3,OIBR3,0.51,ON N1,09/04/2020,OI ON N1,0.44,Telefonia Fixa,1.78,Telefonia Fixa,143207000.0,3036640000.0,31/12/2019,18997600000.0,5954210000.0,0.0,-0.34,-1.51,0.02,0.17,2.96,-0.3625,-2.01,0.239,-0.6531,0.15,-0.075,-0.40700000000000003,0.04,-0.452,-0.312,0.49,-0.021,-0.5387,-0.08,-0.024,0.38270000000000004,0.0,-0.51,0.095,3.54,1.52,-0.7372,-12.59,1.03,-0.075,0.28,71891800000.0,18226700000.0,2265800000.0,15961000000.0,17993300000.0,17650300000.0,20136200000.0,4913570000.0,-1508620000.0,-455278000.0,-9000430000.0,-2262900000.0,,,,,,
OIBR4,OIBR4,0.92,ON N1,09/04/2020,OI ON N1,0.85,Telefonia Fixa,1.79,Telefonia Fixa,3073830.0,5477870000.0,31/12/2019,21438800000.0,5954210000.0,0.0222,-0.61,-1.51,-0.0108,0.31,2.96,-0.1858,-3.63,0.239,-0.3947,0.27,-0.075,-0.252,0.08,-0.452,-0.023799999999999998,0.89,-0.021,-0.5039,-0.15,-0.024,0.5394,0.0,-0.51,0.15380000000000002,4.0,1.52,-0.7681999999999999,-14.21,1.03,-0.075,0.28,71891800000.0,18226700000.0,2265800000.0,15961000000.0,17993300000.0,17650300000.0,20136200000.0,4913570000.0,-1508620000.0,-455278000.0,-9000430000.0,-2262900000.0,,,,,,
OMGE3,OMGE3,30.23,ON NM,09/04/2020,OMEGA GER ON NM,20.0,Energia Elétrica,43.0,Energia Elétrica,21286400.0,5138040000.0,31/12/2019,8157580000.0,169965000.0,-0.0248,189.25,0.16,0.11220000000000001,1.82,16.57,-0.1109,14.4,0.392,0.4548,5.07,0.35200000000000004,-0.1718,0.71,0.032,1.0917000000000001,5.45,0.049,0.0023,-1.64,0.057,0.060899999999999996,0.0,0.01,0.0,15.0,3.81,0.0,22.86,1.42,0.691,0.14,7262470000.0,4004010000.0,984470000.0,3019540000.0,1276880000.0,2816510000.0,1014370000.0,330717000.0,356825000.0,145103000.0,27149000.0,47202000.0,,,,,,
OSXB3,OSXB3,3.41,ON NM,09/04/2020,OSX BRASIL ON NM,2.3,"Petróleo, Gás e Biocombustíveis",6.1,Máquinas e Equipamentos,18054.0,10734700.0,31/12/2019,4317610000.0,3148000.0,-0.025699999999999997,-0.02,-180.29,-0.020099999999999996,-0.0,-1453.36,0.0029,-0.5,1.0,-0.2232,0.89,-1.787,0.042800000000000005,0.01,-47.333999999999996,-0.052199999999999996,-0.02,-0.011000000000000001,-0.5496,-0.0,-0.012,-0.4893,0.0,0.124,0.0,-614.52,0.03,-0.4,-201.14,-0.94,-0.47600000000000003,0.01,2012060000.0,4307990000.0,1115000.0,4306880000.0,14438000.0,-4575190000.0,12013000.0,2737000.0,-21466000.0,12606000.0,-567548000.0,-370547000.0,,,,,,
PARD3,PARD3,19.5,ON NM,09/04/2020,IHPARDINI ON NM,14.86,Saúde,32.41,"Serviços Médico - Hospitalares, Análises e Diagnósticos",12499000.0,2554090000.0,31/12/2019,2655840000.0,130979000.0,0.0263,16.15,1.21,0.0146,3.67,5.31,-0.2091,11.16,0.301,-0.0975,1.89,0.16899999999999998,-0.2812,1.57,0.11699999999999999,0.4842,13.96,0.141,-0.4315,-6.19,0.168,0.7169,0.023,0.22699999999999998,0.0,8.26,1.55,0.0,11.61,0.33,0.139,0.83,1625790000.0,231214000.0,129469000.0,101745000.0,516753000.0,695227000.0,1353630000.0,328520000.0,228767000.0,46032000.0,158142000.0,44226000.0,,,,,,
PATI3,PATI3,20.0,ON,02/04/2020,PANATLANTICA ON,19.0,Siderurgia e Metalurgia,28.9,Artefatos de Ferro e Aço,26210.0,365400000.0,31/12/2019,392993000.0,18270000.0,0.0,20.5,0.98,-0.12279999999999999,0.86,23.34,-0.0909,8.81,0.11800000000000001,0.0,0.35,0.039,-0.1266,0.38,0.017,0.6667000000000001,0.76,0.043,0.3186,2.05,0.083,0.0709,0.0,0.042,-0.042300000000000004,7.65,3.15,-0.281,9.47,0.81,0.156,1.1,955559000.0,344217000.0,316624000.0,27593000.0,707312000.0,426365000.0,1050530000.0,254249000.0,41481000.0,5916000.0,17825000.0,372000.0,,,,,,
PATI4,PATI4,22.99,PN,03/04/2020,PANATLANTICA PN,22.06,Siderurgia e Metalurgia,31.78,Artefatos de Ferro e Aço,2232.0,420027000.0,31/12/2019,447620000.0,18270000.0,0.0,23.56,0.98,-0.1158,0.99,23.34,-0.1789,10.13,0.11800000000000001,-0.23600000000000002,0.4,0.039,-0.08039999999999999,0.44,0.017,-0.027999999999999997,0.87,0.043,0.5228,2.36,0.083,0.23920000000000002,0.0,0.042,0.5922999999999999,8.71,3.15,-0.3157,10.79,0.81,0.156,1.1,955559000.0,344217000.0,316624000.0,27593000.0,707312000.0,426365000.0,1050530000.0,254249000.0,41481000.0,5916000.0,17825000.0,372000.0,,,,,,
PCAR3,PCAR3,63.3,ON,09/04/2020,PÃO DE AÇÚCAR ON,57.69,Comércio e Distribuição,100.0,Alimentos,83061500.0,16967300000.0,31/12/2019,23207300000.0,268046000.0,-0.0409,21.48,2.95,-0.0458,1.55,40.81,-0.030600000000000002,4.43,0.215,-0.318,0.3,0.068,-0.2878,0.29,0.015,0.055999999999999994,-5.23,0.066,0.0126,-0.69,0.109,0.8077,0.002,0.07200000000000001,-0.1499,4.31,0.86,-0.24780000000000002,6.06,1.3,-0.022000000000000002,0.98,57991000000.0,14194000000.0,7954000000.0,6240000000.0,19892000000.0,10940000000.0,56635000000.0,17321000000.0,3830000000.0,1241000000.0,790000000.0,38000000.0,,,,,,
PCAR4,PCAR4,72.11,PN N1,28/02/2020,PÃO DE AÇÚCAR PN N1,72.04,Comércio e Distribuição,98.31,Alimentos,45338600.0,19328800000.0,31/12/2019,25568800000.0,268046000.0,0.0,24.47,2.95,0.0,1.77,40.81,0.0,5.05,0.215,-0.2114,0.34,0.068,-0.1773,0.33,0.015,0.0913,-5.96,0.066,0.0416,-0.79,0.109,0.44670000000000004,0.002,0.07200000000000001,0.308,4.74,0.86,-0.5504,6.68,1.3,-0.022000000000000002,0.98,57991000000.0,14194000000.0,7954000000.0,6240000000.0,19892000000.0,10940000000.0,56635000000.0,17321000000.0,3830000000.0,1241000000.0,790000000.0,38000000.0,,,,,,
PDGR3,PDGR3,3.3,ON NM,09/04/2020,PDG REALT ON NM,2.78,Construção e Engenharia,8.8,Construção Civil,349082.0,26621100.0,31/12/2019,1568270000.0,8067000.0,0.0123,-0.03,-111.57,-0.054400000000000004,-0.01,-602.91,-0.3265,-0.26,0.057,-0.4844,0.09,-0.345,-0.5535,0.01,-3.031,-0.3342,-0.01,-0.053,-0.511,-0.0,-0.062,0.9076000000000001,0.0,0.185,-0.2699,-15.71,0.4,-0.9553,-15.16,-0.34,-0.313,0.16,1934880000.0,1659980000.0,118326000.0,1541650000.0,1494350000.0,-4863710000.0,300222000.0,64215000.0,-103473000.0,-43587000.0,-900046000.0,-287437000.0,,,,,,
PEAB3,PEAB3,60.0,ON,08/04/2020,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA ON,31.2,Previdência e Seguros,61.0,Seguradoras,11085.0,771000000.0,31/12/2019,596699000.0,12850000.0,0.0,16.9,3.55,0.0,1.45,41.26,0.1321,16.87,0.307,0.8248000000000001,1.9,0.11199999999999999,0.2763,1.11,0.11199999999999999,0.40240000000000004,3.64,0.066,0.0557,5.63,0.094,0.3207,0.065,0.086,0.22649999999999998,11.04,3.49,0.0036,13.05,,0.10099999999999999,0.59,692363000.0,0.0,174301000.0,-174301000.0,296868000.0,530148000.0,406453000.0,-170088000.0,45712000.0,-18248000.0,45608000.0,-16641000.0,,,,,,
PEAB4,PEAB4,51.0,PN,25/03/2020,CIA. DE PARTICIPAÇÕES ALIANÇA DA BAHIA PN,36.21,Previdência e Seguros,55.0,Seguradoras,4102.0,655350000.0,31/12/2019,481049000.0,12850000.0,0.0,14.37,3.55,0.0,1.24,41.26,-0.0727,14.34,0.307,0.3074,1.61,0.11199999999999999,0.0408,0.95,0.11199999999999999,0.3172,3.09,0.066,0.2043,4.79,0.094,0.2095,0.084,0.086,0.25379999999999997,8.9,3.49,0.054900000000000004,10.52,,0.10099999999999999,0.59,692363000.0,0.0,174301000.0,-174301000.0,296868000.0,530148000.0,406453000.0,-170088000.0,45712000.0,-18248000.0,45608000.0,-16641000.0,,,,,,
PETR3,PETR3,16.86,ON,09/04/2020,PETROBRAS ON,11.05,"Petróleo, Gás e Biocombustíveis",33.28,Exploração e/ou Refino e Distribuição,852007000.0,219930000000.0,31/12/2019,537797000000.0,13044500000.0,-0.0366,5.48,3.08,0.1924,0.74,22.66,-0.0034999999999999996,2.29,0.40399999999999997,-0.4728,0.73,0.318,-0.4731,0.24,0.136,0.2774,-54.36,0.10400000000000001,0.5154,-0.43,0.11,-0.0018,0.03,0.136,0.9738,3.38,0.97,-0.0455,5.6,1.19,0.009000000000000001,0.33,926011000000.0,351161000000.0,33294000000.0,317867000000.0,112101000000.0,295541000000.0,302245000000.0,72628000000.0,95991000000.0,28649000000.0,40137000000.0,8153000000.0,,,,,,
